MATERIAL_NAME,BATCH_NUMBER,PLANT_NAME,TOTAL_UNRESRICTED_STOCK_TON,TOTAL_STOCK_PER_MATERIAL_TON,PERCENTAGE_SHARE,MONTHS_IN_WAREHOUSE,SHELF_LIFE_IN_MONTH,EXPIRED,FIRST_MONTH_APPEAR,EXPIRE_MONTH,LAST_MONTH_SEEN,INVENTORY_STATUS,MONTH_NOTICE
MAT-0229,3082A,CHINA-WAREHOUSE,22.0,7699.65,0.29,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,3346A,CHINA-WAREHOUSE,90.75,7699.65,1.18,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,3436A,CHINA-WAREHOUSE,70.125,7699.65,0.91,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,3807A,CHINA-WAREHOUSE,26.125,7699.65,0.34,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,3907A,CHINA-WAREHOUSE,57.75,7699.65,0.75,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,3909A,CHINA-WAREHOUSE,72.875,7699.65,0.95,3,5,False,2024-06,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0229,4026A,CHINA-WAREHOUSE,74.25,7699.65,0.96,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4136B,CHINA-WAREHOUSE,86.625,7699.65,1.13,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4311B,CHINA-WAREHOUSE,6.875,7699.65,0.09,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4409B,CHINA-WAREHOUSE,88.0,7699.65,1.14,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4460B,CHINA-WAREHOUSE,70.125,7699.65,0.91,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4480B,CHINA-WAREHOUSE,67.375,7699.65,0.88,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4537B,CHINA-WAREHOUSE,39.875,7699.65,0.52,4,5,False,2024-06,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0229,4611B,CHINA-WAREHOUSE,24.75,7699.65,0.32,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4633B,CHINA-WAREHOUSE,39.875,7699.65,0.52,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4788A,CHINA-WAREHOUSE,88.0,7699.65,1.14,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4829A,CHINA-WAREHOUSE,63.25,7699.65,0.82,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,4884B,CHINA-WAREHOUSE,57.75,7699.65,0.75,4,5,False,2024-06,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0229,5144A,CHINA-WAREHOUSE,1.475,7699.65,0.02,2,5,False,2024-11,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0229,5350B,CHINA-WAREHOUSE,1.375,7699.65,0.02,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,5536A,CHINA-WAREHOUSE,88.0,7699.65,1.14,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,5574B,CHINA-WAREHOUSE,15.125,7699.65,0.2,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,5691B,CHINA-WAREHOUSE,24.75,7699.65,0.32,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,6236A,CHINA-WAREHOUSE,89.375,7699.65,1.16,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,6337B,CHINA-WAREHOUSE,88.0,7699.65,1.14,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,6454B,CHINA-WAREHOUSE,35.75,7699.65,0.46,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,6729B,CHINA-WAREHOUSE,68.75,7699.65,0.89,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,6812B,CHINA-WAREHOUSE,86.625,7699.65,1.13,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7001B,CHINA-WAREHOUSE,24.75,7699.65,0.32,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7092A,CHINA-WAREHOUSE,63.25,7699.65,0.82,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7150B,CHINA-WAREHOUSE,85.25,7699.65,1.11,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7426B,CHINA-WAREHOUSE,86.625,7699.65,1.13,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7450B,CHINA-WAREHOUSE,1.375,7699.65,0.02,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7636A,CHINA-WAREHOUSE,39.875,7699.65,0.52,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7794B,CHINA-WAREHOUSE,23.375,7699.65,0.3,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7825A,CHINA-WAREHOUSE,85.25,7699.65,1.11,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,7979A,CHINA-WAREHOUSE,88.0,7699.65,1.14,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,8668A,CHINA-WAREHOUSE,15.125,7699.65,0.2,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,8742A,CHINA-WAREHOUSE,1.375,7699.65,0.02,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,8825B,CHINA-WAREHOUSE,49.5,7699.65,0.64,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,9355A,CHINA-WAREHOUSE,85.25,7699.65,1.11,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,9364A,CHINA-WAREHOUSE,9.625,7699.65,0.13,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,9495A,CHINA-WAREHOUSE,86.625,7699.65,1.13,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,9661B,CHINA-WAREHOUSE,4.125,7699.65,0.05,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0229,9956B,CHINA-WAREHOUSE,72.875,7699.65,0.95,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0231,4540A8731,CHINA-WAREHOUSE,48.225,202.55,23.81,9,7,True,2024-04,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0232,S1979A,CHINA-WAREHOUSE,1292.2,3072.65,42.05,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0232,S3797A,CHINA-WAREHOUSE,66.0,3072.65,2.15,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0232,S4892A,CHINA-WAREHOUSE,203.925,3072.65,6.64,2,8,False,2024-11,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0232,S7808A,CHINA-WAREHOUSE,429.0,3072.65,13.96,1,8,False,2024-12,2025-08-01,2024-12,ยังอยู่,2025-05
MAT-0233,P2071A,CHINA-WAREHOUSE,0.0,5253.875,0.0,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0233,P3178A,CHINA-WAREHOUSE,0.1,5253.875,0.0,6,12,False,2024-07,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0233,P3770A,CHINA-WAREHOUSE,50.975,5253.875,0.97,1,12,False,2024-12,2025-12-01,2024-12,ยังอยู่,2025-09
MAT-0233,P4158A,CHINA-WAREHOUSE,0.0,5253.875,0.0,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0233,P4793A,CHINA-WAREHOUSE,12.0,5253.875,0.23,13,12,True,2023-12,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0233,P5430A,CHINA-WAREHOUSE,0.0,5253.875,0.0,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0233,P5616A,CHINA-WAREHOUSE,386.925,5253.875,7.36,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0233,P5768A,SINGAPORE-WAREHOUSE,1195.4,5253.875,22.75,8,12,False,2024-05,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0233,P6715A,CHINA-WAREHOUSE,0.0,5253.875,0.0,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0233,P7183A,CHINA-WAREHOUSE,0.0,5253.875,0.0,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0233,P7999A,SINGAPORE-WAREHOUSE,667.375,5253.875,12.7,6,12,False,2024-07,2025-07-01,2024-12,ยังอยู่,2025-04
MAT-0233,P8287A,CHINA-WAREHOUSE,0.0,5253.875,0.0,10,12,False,2024-03,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,1005A4235,SINGAPORE-WAREHOUSE,181.5,16225.775,1.12,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,1096A9755,CHINA-WAREHOUSE,214.5,16225.775,1.32,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,1336A2622,SINGAPORE-WAREHOUSE,72.875,16225.775,0.45,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,1358A3215,SINGAPORE-WAREHOUSE,247.5,16225.775,1.53,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,1722A2971,SINGAPORE-WAREHOUSE,259.875,16225.775,1.6,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,2090A7079,CHINA-WAREHOUSE,53.625,16225.775,0.33,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,2090A7079,SINGAPORE-WAREHOUSE,46.75,16225.775,0.29,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,2124A4078,SINGAPORE-WAREHOUSE,235.125,16225.775,1.45,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,2180A8593,SINGAPORE-WAREHOUSE,255.75,16225.775,1.58,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,2234A5369,CHINA-WAREHOUSE,60.5,16225.775,0.37,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,2234A5369,SINGAPORE-WAREHOUSE,16.5,16225.775,0.1,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,2543A8469,SINGAPORE-WAREHOUSE,202.125,16225.775,1.25,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,2578A4442,SINGAPORE-WAREHOUSE,341.0,16225.775,2.1,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,3258A7743,SINGAPORE-WAREHOUSE,184.25,16225.775,1.14,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,3311A9595,SINGAPORE-WAREHOUSE,33.0,16225.775,0.2,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,3397A1700,SINGAPORE-WAREHOUSE,24.75,16225.775,0.15,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,4283A9689,SINGAPORE-WAREHOUSE,93.45,16225.775,0.58,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,4403A1587,CHINA-WAREHOUSE,222.7,16225.775,1.37,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,4453A5727,SINGAPORE-WAREHOUSE,250.25,16225.775,1.54,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,4571A1867,SINGAPORE-WAREHOUSE,185.15,16225.775,1.14,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,4861A3870,CHINA-WAREHOUSE,93.5,16225.775,0.58,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,4861A3870,SINGAPORE-WAREHOUSE,177.375,16225.775,1.09,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,5190A7725,SINGAPORE-WAREHOUSE,185.625,16225.775,1.14,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,5284A6269,CHINA-WAREHOUSE,242.0,16225.775,1.49,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,5284A6269,SINGAPORE-WAREHOUSE,24.75,16225.775,0.15,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,5327A1294,SINGAPORE-WAREHOUSE,294.25,16225.775,1.81,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,5469A4023,SINGAPORE-WAREHOUSE,37.125,16225.775,0.23,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,5954A9367,SINGAPORE-WAREHOUSE,74.25,16225.775,0.46,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,6617A6367,CHINA-WAREHOUSE,132.0,16225.775,0.81,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,7192A6881,CHINA-WAREHOUSE,259.875,16225.775,1.6,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,7375A5480,SINGAPORE-WAREHOUSE,31.625,16225.775,0.19,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,7519A1570,SINGAPORE-WAREHOUSE,221.325,16225.775,1.36,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,7530A6614,SINGAPORE-WAREHOUSE,330.0,16225.775,2.03,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,7700A5624,SINGAPORE-WAREHOUSE,16.5,16225.775,0.1,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,7749A9824,SINGAPORE-WAREHOUSE,210.375,16225.775,1.3,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,7873A4590,SINGAPORE-WAREHOUSE,264.0,16225.775,1.63,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,8494A6871,SINGAPORE-WAREHOUSE,198.0,16225.775,1.22,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,8542A2330,SINGAPORE-WAREHOUSE,231.0,16225.775,1.42,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,8787A9700,SINGAPORE-WAREHOUSE,247.5,16225.775,1.53,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,8851A7123,SINGAPORE-WAREHOUSE,255.75,16225.775,1.58,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,9054A8785,CHINA-WAREHOUSE,5.5,16225.775,0.03,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,9122A9125,SINGAPORE-WAREHOUSE,243.375,16225.775,1.5,3,5,False,2024-10,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0234,9247A4752,SINGAPORE-WAREHOUSE,104.5,16225.775,0.64,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,9483A1413,SINGAPORE-WAREHOUSE,330.0,16225.775,2.03,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,9506A5672,SINGAPORE-WAREHOUSE,159.5,16225.775,0.98,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,9604A7055,SINGAPORE-WAREHOUSE,262.625,16225.775,1.62,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0234,9696A6121,SINGAPORE-WAREHOUSE,180.125,16225.775,1.11,4,5,False,2024-09,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0235,V6102A,CHINA-WAREHOUSE,2.5,2.5,100.0,13,6,True,2023-12,2024-06-01,2024-12,ยังอยู่,2024-03
MAT-0236,R5080A,CHINA-WAREHOUSE,74.225,1027.05,7.23,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0236,R9208A,CHINA-WAREHOUSE,570.875,1027.05,55.58,6,4,True,2024-07,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0236,S4960B,CHINA-WAREHOUSE,364.15,1027.05,35.46,13,4,True,2023-12,2024-04-01,2024-12,ยังอยู่,2024-01
MAT-0237,1370A,CHINA-WAREHOUSE,264.0,19631.575,1.34,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,2146A,CHINA-WAREHOUSE,592.4,19631.575,3.02,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,2146A,SINGAPORE-WAREHOUSE,33.0,19631.575,0.17,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,2407A,SINGAPORE-WAREHOUSE,87.9,19631.575,0.45,7,8,False,2024-06,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0237,2989A,SINGAPORE-WAREHOUSE,305.25,19631.575,1.55,7,8,False,2024-06,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0237,3320A,CHINA-WAREHOUSE,882.3,19631.575,4.49,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,3718A,SINGAPORE-WAREHOUSE,803.0,19631.575,4.09,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,3922B,CHINA-WAREHOUSE,528.0,19631.575,2.69,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,4421A,CHINA-WAREHOUSE,181.5,19631.575,0.92,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,4592A,SINGAPORE-WAREHOUSE,346.5,19631.575,1.77,7,8,False,2024-06,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0237,5008A,CHINA-WAREHOUSE,1006.5,19631.575,5.13,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,5239A,SINGAPORE-WAREHOUSE,973.5,19631.575,4.96,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,5265B,CHINA-WAREHOUSE,141.775,19631.575,0.72,13,8,True,2023-12,2024-08-01,2024-12,ยังอยู่,2024-05
MAT-0237,5790B,SINGAPORE-WAREHOUSE,429.0,19631.575,2.19,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,5817A,SINGAPORE-WAREHOUSE,390.5,19631.575,1.99,7,8,False,2024-06,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0237,6694B,SINGAPORE-WAREHOUSE,969.375,19631.575,4.94,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,6939A,SINGAPORE-WAREHOUSE,683.475,19631.575,3.48,9,8,True,2024-04,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0237,7240A,SINGAPORE-WAREHOUSE,866.25,19631.575,4.41,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,7762A,SINGAPORE-WAREHOUSE,803.0,19631.575,4.09,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,7910A,SINGAPORE-WAREHOUSE,965.25,19631.575,4.92,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,8053A,CHINA-WAREHOUSE,792.0,19631.575,4.03,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,8381A,CHINA-WAREHOUSE,1039.5,19631.575,5.3,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,8414A,SINGAPORE-WAREHOUSE,859.375,19631.575,4.38,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,8523A,CHINA-WAREHOUSE,197.6,19631.575,1.01,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,8523A,SINGAPORE-WAREHOUSE,439.6,19631.575,2.24,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,8630A,CHINA-WAREHOUSE,965.25,19631.575,4.92,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,9476A,CHINA-WAREHOUSE,220.0,19631.575,1.12,8,8,False,2024-05,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0237,9952A,CHINA-WAREHOUSE,800.25,19631.575,4.08,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0237,9952A,SINGAPORE-WAREHOUSE,193.875,19631.575,0.99,12,8,True,2024-01,2024-09-01,2024-12,ยังอยู่,2024-06
MAT-0238,C1085A8335,CHINA-WAREHOUSE,0.0,0.0,,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0238,C1186A3629,CHINA-WAREHOUSE,0.0,0.0,,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0238,C3685A9491,CHINA-WAREHOUSE,0.0,0.0,,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0239,M6479A,CHINA-WAREHOUSE,99.0,325.875,30.38,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0239,N2973A,CHINA-WAREHOUSE,49.5,325.875,15.19,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0239,N5473A,CHINA-WAREHOUSE,53.625,325.875,16.46,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0239,N8235A,CHINA-WAREHOUSE,123.75,325.875,37.97,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0240,L2353A,CHINA-WAREHOUSE,13.5,13.5,100.0,1,10,False,2024-12,2025-10-01,2024-12,ยังอยู่,2025-07
MAT-0241,7430,SINGAPORE-WAREHOUSE,2.225,34.425000000000004,6.46,1,5,False,2024-12,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0243,M1000B,SINGAPORE-WAREHOUSE,198.0,5461.5,3.63,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M1393B,SINGAPORE-WAREHOUSE,49.5,5461.5,0.91,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M1583B,SINGAPORE-WAREHOUSE,74.25,5461.5,1.36,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M1740B,SINGAPORE-WAREHOUSE,115.5,5461.5,2.11,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M1870B,SINGAPORE-WAREHOUSE,74.25,5461.5,1.36,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M2547B,SINGAPORE-WAREHOUSE,258.5,5461.5,4.73,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M2727A,SINGAPORE-WAREHOUSE,202.075,5461.5,3.7,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M3503B,SINGAPORE-WAREHOUSE,115.5,5461.5,2.11,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M3900B,SINGAPORE-WAREHOUSE,292.775,5461.5,5.36,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M4082B,SINGAPORE-WAREHOUSE,165.0,5461.5,3.02,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M4300B,SINGAPORE-WAREHOUSE,56.375,5461.5,1.03,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M5416A,SINGAPORE-WAREHOUSE,335.5,5461.5,6.14,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M5575B,SINGAPORE-WAREHOUSE,97.575,5461.5,1.79,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M5706A,SINGAPORE-WAREHOUSE,41.25,5461.5,0.76,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M6012A,SINGAPORE-WAREHOUSE,148.5,5461.5,2.72,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M6300A,SINGAPORE-WAREHOUSE,148.5,5461.5,2.72,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M6376A,SINGAPORE-WAREHOUSE,255.65,5461.5,4.68,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M6420C,SINGAPORE-WAREHOUSE,49.5,5461.5,0.91,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M7584C,SINGAPORE-WAREHOUSE,206.25,5461.5,3.78,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M7661A,SINGAPORE-WAREHOUSE,297.0,5461.5,5.44,4,4,False,2024-09,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0243,M7699B,SINGAPORE-WAREHOUSE,222.6,5461.5,4.08,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M7708B,SINGAPORE-WAREHOUSE,189.75,5461.5,3.47,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0243,M8070A,SINGAPORE-WAREHOUSE,152.625,5461.5,2.79,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M8455A,SINGAPORE-WAREHOUSE,181.5,5461.5,3.32,2,4,False,2024-11,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0243,M9153A,SINGAPORE-WAREHOUSE,33.0,5461.5,0.6,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0244,1059A9392,SINGAPORE-WAREHOUSE,12.375,2453.0,0.5,1,2,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0244,1375A2449,SINGAPORE-WAREHOUSE,111.375,2453.0,4.54,2,2,False,2024-11,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0244,2403A7229,SINGAPORE-WAREHOUSE,132.0,2453.0,5.38,2,2,False,2024-11,2025-01-01,2024-12,ยังอยู่,2024-10
MAT-0244,2787A9579,SINGAPORE-WAREHOUSE,22.0,2453.0,0.9,2,2,False,2024-11,2025-01-01,2024-12,ยังอยู่,2024-10
