DATE,PLANT_NAME,MATERIAL_NAME,NET_QUANTITY_KT_INBOUND
2024-02-01,CHINA-WAREHOUSE,MAT-0380,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.015125
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.009625
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.006875
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.017875
2024-02-01,CHINA-WAREHOUSE,MAT-0356,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0377,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0195
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.006
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.003
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0225
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0013,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0107,0.011699999999999999
2024-03-01,CHINA-WAREHOUSE,MAT-0264,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0316,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0316,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0316,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0316,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0316,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0316,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.024
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0015
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0268,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0015,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0015,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0015,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0015,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0015,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0015,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.015125
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.009625
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.009625
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.015125
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.023375
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.023375
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.01375
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.009625
2024-03-01,CHINA-WAREHOUSE,MAT-0174,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.009625
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.01375
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.001375
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.022
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.00275
2024-02-01,CHINA-WAREHOUSE,MAT-0276,0.020625
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.01925
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.004125
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0111,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.001375
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.0055
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.01925
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.001375
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.00275
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.022
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.004125
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.020625
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.0055
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.01925
2024-02-01,CHINA-WAREHOUSE,MAT-0218,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0011,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0011,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0011,0.015125
2024-02-01,CHINA-WAREHOUSE,MAT-0011,0.009625
2024-02-01,CHINA-WAREHOUSE,MAT-0259,0.0225
2024-02-01,CHINA-WAREHOUSE,MAT-0259,0.0225
2024-02-01,CHINA-WAREHOUSE,MAT-0259,0.0225
2024-02-01,CHINA-WAREHOUSE,MAT-0259,0.0225
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.00375
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.01625
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.0025
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.0175
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.01875
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.00125
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.01625
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.00375
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.01375
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.00625
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.00625
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.01375
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.01375
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.00625
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0276,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.001375
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.022
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.023375
2024-03-01,CHINA-WAREHOUSE,MAT-0112,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.006875
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.017875
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0415,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.022
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.00275
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0321,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0379,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.024425000000000002
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.020625
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.004125
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.024425000000000002
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0198,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0056,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0056,0.017875
2024-02-01,CHINA-WAREHOUSE,MAT-0056,0.006875
2024-02-01,CHINA-WAREHOUSE,MAT-0056,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0056,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0056,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0319,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0319,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0319,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0225
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.003
2024-02-01,CHINA-WAREHOUSE,MAT-0007,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0007,0.023375
2024-02-01,CHINA-WAREHOUSE,MAT-0007,0.00825
2024-02-01,CHINA-WAREHOUSE,MAT-0007,0.015125
2024-02-01,CHINA-WAREHOUSE,MAT-0007,0.01375
2024-02-01,CHINA-WAREHOUSE,MAT-0007,0.009625
2024-02-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-02-01,CHINA-WAREHOUSE,MAT-0332,0.01875
2024-02-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.011
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.01375
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.02475
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.00275
2024-02-01,CHINA-WAREHOUSE,MAT-0112,0.022
2024-02-01,CHINA-WAREHOUSE,MAT-0037,0.0165
2024-02-01,CHINA-WAREHOUSE,MAT-0037,0.006875
2024-02-01,CHINA-WAREHOUSE,MAT-0174,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0284,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0284,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0284,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0284,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0319,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0319,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0319,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0265,0.02475
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0158,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00875
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.0125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.0175
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.0025
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.0125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00625
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00375
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.01625
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.0075
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.0125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.015
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.005
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00625
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.01
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0332,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.0125
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.0075
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.005
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.015
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.01875
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.00125
2024-03-01,CHINA-WAREHOUSE,MAT-0017,0.02
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0144,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
2024-03-01,CHINA-WAREHOUSE,MAT-0145,0.0255
