MATERIAL_NAME,BATCH_NUMBER,PLANT_NAME,TOTAL_UNRESRICTED_STOCK_TON,TOTAL_STOCK_PER_MATERIAL_TON,PERCENTAGE_SHARE,MONTHS_IN_WAREHOUSE,SHELF_LIFE_IN_MONTH,EXPIRED,FIRST_MONTH_APPEAR,EXPIRE_MONTH,LAST_MONTH_SEEN,INVENTORY_STATUS,MONTH_NOTICE
MAT-0190,E8974A3339,CHINA-WAREHOUSE,4.95,2279.925,0.22,1,3,False,2024-09,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0190,E9195A6811,CHINA-WAREHOUSE,194.2,2279.925,8.52,6,3,True,2024-07,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0190,E9257A8518,CHINA-WAREHOUSE,11.0,2279.925,0.48,1,3,False,2024-12,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0190,E9609A8996,CHINA-WAREHOUSE,39.775,2279.925,1.74,1,3,False,2024-09,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0190,E9985A4733,CHINA-WAREHOUSE,24.75,2279.925,1.09,1,3,False,2024-09,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0191,K1286,SINGAPORE-WAREHOUSE,0.65,8.15,7.98,2,10,False,2024-11,2025-09-01,2024-12,ยังอยู่,2025-06
MAT-0191,K7324,SINGAPORE-WAREHOUSE,1.5,8.15,18.4,2,10,False,2024-11,2025-09-01,2024-12,ยังอยู่,2025-06
MAT-0191,K8761,SINGAPORE-WAREHOUSE,6.0,8.15,73.62,2,10,False,2024-11,2025-09-01,2024-12,ยังอยู่,2025-06
MAT-0192,6108A,SINGAPORE-WAREHOUSE,302.5,302.5,100.0,5,2,True,2023-12,2024-02-01,2024-04,ออกเมื่อ 2024-04,2023-11
MAT-0193,2178D7037,CHINA-WAREHOUSE,115.613,2086.409,5.54,6,4,True,2024-06,2024-10-01,2024-11,ออกเมื่อ 2024-11,2024-07
MAT-0193,3142,CHINA-WAREHOUSE,12.24,2086.409,0.59,1,4,False,2023-12,2024-04-01,2023-12,ออกเมื่อ 2023-12,2024-01
MAT-0193,3621D4296,CHINA-WAREHOUSE,268.6,2086.409,12.87,6,4,True,2024-05,2024-09-01,2024-10,ออกเมื่อ 2024-10,2024-06
MAT-0193,3673,CHINA-WAREHOUSE,26.533,2086.409,1.27,5,4,True,2024-05,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0193,3738,CHINA-WAREHOUSE,79.56,2086.409,3.81,2,4,False,2024-01,2024-05-01,2024-02,ออกเมื่อ 2024-02,2024-02
MAT-0193,3913,CHINA-WAREHOUSE,467.199,2086.409,22.39,7,4,True,2024-06,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0193,5220,CHINA-WAREHOUSE,160.497,2086.409,7.69,7,4,True,2024-06,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0193,5755,CHINA-WAREHOUSE,103.36,2086.409,4.95,2,4,False,2023-12,2024-04-01,2024-01,ออกเมื่อ 2024-01,2024-01
MAT-0193,6024,CHINA-WAREHOUSE,0.0,2086.409,0.0,2,4,False,2023-12,2024-04-01,2024-01,ออกเมื่อ 2024-01,2024-01
MAT-0193,6734,CHINA-WAREHOUSE,5.44,2086.409,0.26,2,4,False,2023-12,2024-04-01,2024-01,ออกเมื่อ 2024-01,2024-01
MAT-0193,7657D8608,CHINA-WAREHOUSE,89.08,2086.409,4.27,1,4,False,2024-05,2024-09-01,2024-05,ออกเมื่อ 2024-05,2024-06
MAT-0193,8378,CHINA-WAREHOUSE,83.675,2086.409,4.01,1,4,False,2024-12,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0193,8726,CHINA-WAREHOUSE,44.88,2086.409,2.15,1,4,False,2024-01,2024-05-01,2024-01,ออกเมื่อ 2024-01,2024-02
MAT-0193,9383,CHINA-WAREHOUSE,89.76,2086.409,4.3,2,4,False,2024-01,2024-05-01,2024-02,ออกเมื่อ 2024-02,2024-02
MAT-0193,9580,CHINA-WAREHOUSE,539.972,2086.409,25.88,7,4,True,2024-06,2024-10-01,2024-12,ยังอยู่,2024-07
MAT-0194,1216,SINGAPORE-WAREHOUSE,70.525,74.432,94.75,13,2,True,2023-12,2024-02-01,2024-12,ยังอยู่,2023-11
MAT-0194,SCRAP,CHINA-WAREHOUSE,3.757,74.432,5.05,13,2,True,2023-12,2024-02-01,2024-12,ยังอยู่,2023-11
MAT-0194,SCRPA,CHINA-WAREHOUSE,0.15,74.432,0.2,2,2,False,2024-02,2024-04-01,2024-03,ออกเมื่อ 2024-03,2024-01
MAT-0195,1853,CHINA-WAREHOUSE,0.0,5378.15,0.0,2,7,False,2024-11,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0195,2156,CHINA-WAREHOUSE,151.25,5378.15,2.81,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,2596,CHINA-WAREHOUSE,1.375,5378.15,0.03,4,7,False,2024-07,2025-02-01,2024-10,ออกเมื่อ 2024-10,2024-11
MAT-0195,2659,CHINA-WAREHOUSE,198.0,5378.15,3.68,8,7,True,2024-02,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0195,4168,CHINA-WAREHOUSE,0.0,5378.15,0.0,2,7,False,2024-11,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0195,4912,CHINA-WAREHOUSE,132.0,5378.15,2.45,8,7,True,2024-02,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0195,4985,CHINA-WAREHOUSE,0.0,5378.15,0.0,2,7,False,2024-11,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0195,5314,CHINA-WAREHOUSE,493.75,5378.15,9.18,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,6058,CHINA-WAREHOUSE,206.375,5378.15,3.84,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,6259,CHINA-WAREHOUSE,493.75,5378.15,9.18,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,6733,CHINA-WAREHOUSE,303.8,5378.15,5.65,8,7,True,2024-02,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0195,6938,CHINA-WAREHOUSE,440.0,5378.15,8.18,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,7170,CHINA-WAREHOUSE,1.375,5378.15,0.03,4,7,False,2024-07,2025-02-01,2024-10,ออกเมื่อ 2024-10,2024-11
MAT-0195,7680,CHINA-WAREHOUSE,4.0,5378.15,0.07,7,7,False,2023-12,2024-07-01,2024-06,ออกเมื่อ 2024-06,2024-04
MAT-0195,8073,CHINA-WAREHOUSE,1.375,5378.15,0.03,4,7,False,2024-07,2025-02-01,2024-10,ออกเมื่อ 2024-10,2024-11
MAT-0195,8293,CHINA-WAREHOUSE,388.0,5378.15,7.21,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,8366,CHINA-WAREHOUSE,85.325,5378.15,1.59,6,7,False,2023-12,2024-07-01,2024-05,ออกเมื่อ 2024-05,2024-04
MAT-0195,8508,CHINA-WAREHOUSE,318.125,5378.15,5.92,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,8750,CHINA-WAREHOUSE,77.0,5378.15,1.43,8,7,True,2024-02,2024-09-01,2024-09,ออกเมื่อ 2024-09,2024-06
MAT-0195,8759,CHINA-WAREHOUSE,823.9,5378.15,15.32,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0195,8887,CHINA-WAREHOUSE,1258.75,5378.15,23.4,10,7,True,2023-12,2024-07-01,2024-09,ออกเมื่อ 2024-09,2024-04
MAT-0196,1120A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,1185A,CHINA-WAREHOUSE,2.5,3020.6,0.08,2,4,False,2024-03,2024-07-01,2024-04,ออกเมื่อ 2024-04,2024-04
MAT-0196,1741A,CHINA-WAREHOUSE,725.65,3020.6,24.02,8,4,True,2024-03,2024-07-01,2024-10,ออกเมื่อ 2024-10,2024-04
MAT-0196,2117A,CHINA-WAREHOUSE,610.55,3020.6,20.21,8,4,True,2024-03,2024-07-01,2024-10,ออกเมื่อ 2024-10,2024-04
MAT-0196,2138A,CHINA-WAREHOUSE,8.925,3020.6,0.3,8,4,True,2024-03,2024-07-01,2024-10,ออกเมื่อ 2024-10,2024-04
MAT-0196,2172A,CHINA-WAREHOUSE,18.75,3020.6,0.62,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,2649A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,2706A,CHINA-WAREHOUSE,1.25,3020.6,0.04,1,4,False,2024-03,2024-07-01,2024-03,ออกเมื่อ 2024-03,2024-04
MAT-0196,3198A,CHINA-WAREHOUSE,0.9,3020.6,0.03,1,4,False,2023-12,2024-04-01,2023-12,ออกเมื่อ 2023-12,2024-01
MAT-0196,3237A,CHINA-WAREHOUSE,7.5,3020.6,0.25,2,4,False,2024-03,2024-07-01,2024-04,ออกเมื่อ 2024-04,2024-04
MAT-0196,3313A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,3386A,CHINA-WAREHOUSE,50.0,3020.6,1.66,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,3473A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,3517A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,3662A,CHINA-WAREHOUSE,2.5,3020.6,0.08,2,4,False,2024-10,2025-02-01,2024-11,ออกเมื่อ 2024-11,2024-11
MAT-0196,3835A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,4172A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,4220A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,4311A,CHINA-WAREHOUSE,297.2,3020.6,9.84,4,4,False,2024-03,2024-07-01,2024-06,ออกเมื่อ 2024-06,2024-04
MAT-0196,4365A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,4534A,CHINA-WAREHOUSE,213.75,3020.6,7.08,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0196,5057A,CHINA-WAREHOUSE,17.5,3020.6,0.58,2,4,False,2024-10,2025-02-01,2024-11,ออกเมื่อ 2024-11,2024-11
MAT-0196,5325A,CHINA-WAREHOUSE,210.0,3020.6,6.95,2,4,False,2024-10,2025-02-01,2024-11,ออกเมื่อ 2024-11,2024-11
MAT-0196,5369A,CHINA-WAREHOUSE,1.25,3020.6,0.04,1,4,False,2024-03,2024-07-01,2024-03,ออกเมื่อ 2024-03,2024-04
MAT-0196,5824A,CHINA-WAREHOUSE,223.75,3020.6,7.41,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,6066A,CHINA-WAREHOUSE,5.0,3020.6,0.17,4,4,False,2024-07,2024-11-01,2024-10,ออกเมื่อ 2024-10,2024-08
MAT-0196,6230A,CHINA-WAREHOUSE,160.0,3020.6,5.3,2,4,False,2024-10,2025-02-01,2024-11,ออกเมื่อ 2024-11,2024-11
MAT-0196,6295A,CHINA-WAREHOUSE,12.5,3020.6,0.41,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,6448A,CHINA-WAREHOUSE,7.5,3020.6,0.25,3,4,False,2024-10,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0196,6627A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,6902A,CHINA-WAREHOUSE,2.5,3020.6,0.08,2,4,False,2024-03,2024-07-01,2024-04,ออกเมื่อ 2024-04,2024-04
MAT-0196,6985A,CHINA-WAREHOUSE,30.0,3020.6,0.99,1,4,False,2023-12,2024-04-01,2023-12,ออกเมื่อ 2023-12,2024-01
MAT-0196,7024A,CHINA-WAREHOUSE,169.875,3020.6,5.62,2,4,False,2024-03,2024-07-01,2024-04,ออกเมื่อ 2024-04,2024-04
MAT-0196,7397A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,7563A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,7583A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,7890A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,8089A,CHINA-WAREHOUSE,37.5,3020.6,1.24,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,8221A,CHINA-WAREHOUSE,5.0,3020.6,0.17,4,4,False,2024-07,2024-11-01,2024-10,ออกเมื่อ 2024-10,2024-08
MAT-0196,8322A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,9452A,CHINA-WAREHOUSE,30.0,3020.6,0.99,8,4,True,2024-03,2024-07-01,2024-10,ออกเมื่อ 2024-10,2024-04
MAT-0196,9479A,CHINA-WAREHOUSE,18.75,3020.6,0.62,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0196,9480A,CHINA-WAREHOUSE,2.5,3020.6,0.08,2,4,False,2024-03,2024-07-01,2024-04,ออกเมื่อ 2024-04,2024-04
MAT-0196,9509A,CHINA-WAREHOUSE,47.5,3020.6,1.57,1,4,False,2023-12,2024-04-01,2023-12,ออกเมื่อ 2023-12,2024-01
MAT-0196,9647A,CHINA-WAREHOUSE,6.25,3020.6,0.21,5,4,True,2024-07,2024-11-01,2024-11,ออกเมื่อ 2024-11,2024-08
MAT-0197,P1334A,CHINA-WAREHOUSE,0.0,2150.0,0.0,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P1455A,CHINA-WAREHOUSE,25.45,2150.0,1.18,1,9,False,2024-12,2025-09-01,2024-12,ยังอยู่,2025-06
MAT-0197,P2250A,CHINA-WAREHOUSE,0.0,2150.0,0.0,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P2939A,CHINA-WAREHOUSE,0.125,2150.0,0.01,1,9,False,2023-12,2024-09-01,2023-12,ออกเมื่อ 2023-12,2024-06
MAT-0197,P4061A,CHINA-WAREHOUSE,45.0,2150.0,2.09,3,9,False,2024-04,2025-01-01,2024-06,ออกเมื่อ 2024-06,2024-10
MAT-0197,P5111A,CHINA-WAREHOUSE,347.6,2150.0,16.17,5,9,False,2024-06,2025-03-01,2024-10,ออกเมื่อ 2024-10,2024-12
MAT-0197,P5125A,CHINA-WAREHOUSE,88.5,2150.0,4.12,4,9,False,2024-07,2025-04-01,2024-10,ออกเมื่อ 2024-10,2025-01
MAT-0197,P5354A,CHINA-WAREHOUSE,51.0,2150.0,2.37,1,9,False,2024-12,2025-09-01,2024-12,ยังอยู่,2025-06
MAT-0197,P5451A,CHINA-WAREHOUSE,0.0,2150.0,0.0,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P5469A,CHINA-WAREHOUSE,0.1,2150.0,0.0,6,9,False,2024-07,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0197,P5956A,CHINA-WAREHOUSE,0.0,2150.0,0.0,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P6866A,CHINA-WAREHOUSE,42.0,2150.0,1.95,4,9,False,2024-07,2025-04-01,2024-10,ออกเมื่อ 2024-10,2025-01
MAT-0197,P7213A,CHINA-WAREHOUSE,210.925,2150.0,9.81,4,9,False,2024-05,2025-02-01,2024-08,ออกเมื่อ 2024-08,2024-11
MAT-0197,P7615A,SINGAPORE-WAREHOUSE,36.0,2150.0,1.67,4,9,False,2024-09,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0197,P7922A,CHINA-WAREHOUSE,5.85,2150.0,0.27,11,9,True,2024-02,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0197,P7924A,CHINA-WAREHOUSE,2.9,2150.0,0.13,11,9,True,2024-02,2024-11-01,2024-12,ยังอยู่,2024-08
MAT-0197,P8282A,CHINA-WAREHOUSE,11.85,2150.0,0.55,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P9042A,CHINA-WAREHOUSE,0.0,2150.0,0.0,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P9174A,CHINA-WAREHOUSE,0.0,2150.0,0.0,10,9,True,2024-03,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0197,P9555A,SINGAPORE-WAREHOUSE,40.3,2150.0,1.87,4,9,False,2024-09,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0197,P9873A,CHINA-WAREHOUSE,1242.4,2150.0,57.79,8,9,False,2024-05,2025-02-01,2024-12,ยังอยู่,2024-11
MAT-0198,1073,CHINA-WAREHOUSE,2.65,11992.65,0.02,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,1156,CHINA-WAREHOUSE,323.4,11992.65,2.7,4,6,False,2024-06,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0198,1295,CHINA-WAREHOUSE,223.225,11992.65,1.86,7,6,True,2024-01,2024-07-01,2024-07,ออกเมื่อ 2024-07,2024-04
MAT-0198,1520,CHINA-WAREHOUSE,27.75,11992.65,0.23,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,1531,CHINA-WAREHOUSE,1.125,11992.65,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,1939,CHINA-WAREHOUSE,523.875,11992.65,4.37,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0198,2101,CHINA-WAREHOUSE,20.525,11992.65,0.17,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,2253,CHINA-WAREHOUSE,109.875,11992.65,0.92,5,6,False,2024-06,2024-12-01,2024-10,ออกเมื่อ 2024-10,2024-09
MAT-0198,2498,CHINA-WAREHOUSE,76.825,11992.65,0.64,2,6,False,2024-03,2024-09-01,2024-04,ออกเมื่อ 2024-04,2024-06
MAT-0198,2691,CHINA-WAREHOUSE,117.975,11992.65,0.98,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,2729,CHINA-WAREHOUSE,86.4,11992.65,0.72,4,6,False,2024-06,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0198,3419,CHINA-WAREHOUSE,497.55,11992.65,4.15,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,3579,CHINA-WAREHOUSE,346.425,11992.65,2.89,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,3583,CHINA-WAREHOUSE,49.5,11992.65,0.41,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,3643,CHINA-WAREHOUSE,94.875,11992.65,0.79,3,6,False,2024-06,2024-12-01,2024-08,ออกเมื่อ 2024-08,2024-09
MAT-0198,3670,CHINA-WAREHOUSE,235.1,11992.65,1.96,4,6,False,2024-06,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0198,3856,CHINA-WAREHOUSE,239.25,11992.65,1.99,3,6,False,2024-01,2024-07-01,2024-03,ออกเมื่อ 2024-03,2024-04
MAT-0198,3898,CHINA-WAREHOUSE,142.7,11992.65,1.19,2,6,False,2024-11,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0198,4008,CHINA-WAREHOUSE,53.0,11992.65,0.44,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,4076,CHINA-WAREHOUSE,1.35,11992.65,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,4423,CHINA-WAREHOUSE,44.875,11992.65,0.37,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,4479,CHINA-WAREHOUSE,170.2,11992.65,1.42,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0198,4667,CHINA-WAREHOUSE,855.375,11992.65,7.13,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0198,4731,CHINA-WAREHOUSE,208.5,11992.65,1.74,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0198,4801K,CHINA-WAREHOUSE,177.475,11992.65,1.48,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0198,4814,CHINA-WAREHOUSE,80.2,11992.65,0.67,2,6,False,2024-09,2025-03-01,2024-10,ออกเมื่อ 2024-10,2024-12
MAT-0198,5258,CHINA-WAREHOUSE,138.875,11992.65,1.16,3,6,False,2024-01,2024-07-01,2024-03,ออกเมื่อ 2024-03,2024-04
MAT-0198,5420,CHINA-WAREHOUSE,52.2,11992.65,0.44,1,6,False,2024-03,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0198,5498,CHINA-WAREHOUSE,257.825,11992.65,2.15,5,6,False,2023-12,2024-06-01,2024-04,ออกเมื่อ 2024-04,2024-03
MAT-0198,5584,CHINA-WAREHOUSE,0.6,11992.65,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,5816,CHINA-WAREHOUSE,60.4,11992.65,0.5,5,6,False,2024-06,2024-12-01,2024-10,ออกเมื่อ 2024-10,2024-09
MAT-0198,5904,CHINA-WAREHOUSE,436.525,11992.65,3.64,3,6,False,2024-03,2024-09-01,2024-05,ออกเมื่อ 2024-05,2024-06
MAT-0198,5925,CHINA-WAREHOUSE,119.7,11992.65,1.0,2,6,False,2024-09,2025-03-01,2024-10,ออกเมื่อ 2024-10,2024-12
MAT-0198,5985,CHINA-WAREHOUSE,364.075,11992.65,3.04,7,6,True,2024-06,2024-12-01,2024-12,ยังอยู่,2024-09
MAT-0198,6172,CHINA-WAREHOUSE,209.275,11992.65,1.75,6,6,False,2024-06,2024-12-01,2024-11,ออกเมื่อ 2024-11,2024-09
MAT-0198,6311,CHINA-WAREHOUSE,107.2,11992.65,0.89,1,6,False,2024-12,2025-06-01,2024-12,ยังอยู่,2025-03
MAT-0198,6326,CHINA-WAREHOUSE,90.45,11992.65,0.75,1,6,False,2024-03,2024-09-01,2024-03,ออกเมื่อ 2024-03,2024-06
MAT-0198,6338,CHINA-WAREHOUSE,2.525,11992.65,0.02,4,6,False,2023-12,2024-06-01,2024-03,ออกเมื่อ 2024-03,2024-03
MAT-0198,6363,CHINA-WAREHOUSE,297.2,11992.65,2.48,6,6,False,2024-06,2024-12-01,2024-11,ออกเมื่อ 2024-11,2024-09
MAT-0198,6364,CHINA-WAREHOUSE,322.825,11992.65,2.69,5,6,False,2024-03,2024-09-01,2024-07,ออกเมื่อ 2024-07,2024-06
MAT-0198,6468,CHINA-WAREHOUSE,250.65,11992.65,2.09,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0198,6970,CHINA-WAREHOUSE,185.0,11992.65,1.54,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0198,7196,CHINA-WAREHOUSE,217.25,11992.65,1.81,4,6,False,2024-04,2024-10-01,2024-07,ออกเมื่อ 2024-07,2024-07
MAT-0198,7197,CHINA-WAREHOUSE,22.0,11992.65,0.18,4,6,False,2024-06,2024-12-01,2024-09,ออกเมื่อ 2024-09,2024-09
MAT-0198,7232,CHINA-WAREHOUSE,357.5,11992.65,2.98,5,6,False,2024-06,2024-12-01,2024-10,ออกเมื่อ 2024-10,2024-09
MAT-0198,7365,CHINA-WAREHOUSE,90.3,11992.65,0.75,3,6,False,2024-01,2024-07-01,2024-03,ออกเมื่อ 2024-03,2024-04
MAT-0198,7376,CHINA-WAREHOUSE,233.075,11992.65,1.94,4,6,False,2024-09,2025-03-01,2024-12,ยังอยู่,2024-12
MAT-0198,7464,CHINA-WAREHOUSE,433.05,11992.65,3.61,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,7484,CHINA-WAREHOUSE,7.5,11992.65,0.06,3,6,False,2023-12,2024-06-01,2024-02,ออกเมื่อ 2024-02,2024-03
MAT-0198,7513,CHINA-WAREHOUSE,3.1,11992.65,0.03,5,6,False,2024-01,2024-07-01,2024-05,ออกเมื่อ 2024-05,2024-04
MAT-0198,7701,CHINA-WAREHOUSE,71.3,11992.65,0.59,4,6,False,2023-12,2024-06-01,2024-03,ออกเมื่อ 2024-03,2024-03
MAT-0198,7876,CHINA-WAREHOUSE,27.5,11992.65,0.23,2,6,False,2024-11,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0198,7994,CHINA-WAREHOUSE,0.325,11992.65,0.0,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,8336,CHINA-WAREHOUSE,76.425,11992.65,0.64,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,8514,CHINA-WAREHOUSE,291.775,11992.65,2.43,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,8520,CHINA-WAREHOUSE,169.85,11992.65,1.42,2,6,False,2024-11,2025-05-01,2024-12,ยังอยู่,2025-02
MAT-0198,8776,CHINA-WAREHOUSE,1.3,11992.65,0.01,1,6,False,2023-12,2024-06-01,2023-12,ออกเมื่อ 2023-12,2024-03
MAT-0198,8787,CHINA-WAREHOUSE,461.85,11992.65,3.85,3,6,False,2024-01,2024-07-01,2024-03,ออกเมื่อ 2024-03,2024-04
MAT-0198,8990,CHINA-WAREHOUSE,111.0,11992.65,0.93,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,9029,CHINA-WAREHOUSE,1.5,11992.65,0.01,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
MAT-0198,9032,CHINA-WAREHOUSE,59.775,11992.65,0.5,3,6,False,2024-10,2025-04-01,2024-12,ยังอยู่,2025-01
